Station Code,Location,State,Temp,D.O. (mg/l),B.O.D. (mg/l),PH,Conductivity (µmhos/cm),TDS,Nitrate + Nitrite (mg/l),Fecal Coliform (MPN/100ml),Total Coliform (MPN/100ml),Year
1567,R KUTTIYADY AT  KUTTIYADY ESTATE,KERALA,24.3,7.1,0.4,7,27,21.6,0.11,73,218,2011
1568,"R MAHE AT VALAYAM, KERALA",KERALA,26,7.3,0.6,7.2,59,41.3,0.19,160,465,2011
2285,R MAMOM AT MAMOM BRIDGE,KERALA,28.5,7.8,0.7,7.1,119,71.4,0.87,875,1725,2011
1340,"MANIMALA  AT KALLOOPARA,",KERALA,26.6,7.3,1.3,7.1,54,32.4,0.41,415,913,2011
1384,"MANIMALA AT THONDRA, KERALA",KERALA,26.8,7,1.5,6.6,104,83.2,0.49,500,1000,2011
2307,R MANJESWAR AT BAJRAKKARA BR.,KERALA,28,6,0.7,7.2,92,55.2,0.38,765,1390,2011
1339,"MEENACHIL AT KIDANGOOR, KERALA",KERALA,26.2,6.8,0.5,6.6,48,38.4,0.44,1225,2025,2011
2304,R MOGRAL AT MOGRAL BR.,KERALA,28.5,5.6,0.6,7.1,20455,12273,0.58,433,675,2011
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",KERALA,26.5,7,1.1,7,56,33.6,0.43,768,1725,2011
2302,R NEELASWARAM AT NAMBIARKAL DAM,KERALA,29.3,6.7,0.5,6.9,2531,1518.6,0.22,308,465,2011
1570,R NEELASWARAM AT HOSDURG,KERALA,29.3,6.2,0.8,7.2,15362,12289.6,0.39,830,1303,2011
1563,"R NEYYAR AT AMARAVILA, KERALA",KERALA,27,7.3,0.8,7.2,62,37.2,0.95,525,985,2011
2284,R NEYYAR AT ARUVIPURAM,KERALA,27.3,7.6,0.6,7.2,59,47.2,0.65,463,1163,2011
2288,R PALLICKAL AT NELLIMUKAL,KERALA,27.9,6.4,0.5,6.8,83,49.8,0.42,175,575,2011
1156,"PAMBA AT CHENGANNUR, KERALA",KERALA,27.8,7,0.6,6.6,50,30,0.75,295,578,2011
1341,"PAMBA AT THAKAZHY, KERALA",KERALA,27.8,6.7,1.2,6.8,76,53.2,1.21,310,625,2011
1565,"PAMBA DOWN, KERALA",KERALA,28.3,6.7,0.9,6.6,64,51.2,1.35,428,838,2011
17,PERIYAR NEAR ALWAYENANELOOR,KERALA,27.5,5.6,1.5,6.9,943,660.1,0.4,655,1925,2011
18,"PERIYAR AT KALADY, KERALA",KERALA,26.3,7.4,0.9,7,38,30.4,0.26,386,1196,2011
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",KERALA,27,6.7,1,6.9,43,34.4,0.3,1043,2750,2011
2333,RIVER PERIYAR AT MUPPATHADAM,KERALA,27.4,7.1,1.5,7.3,48,28.8,0.36,595,1775,2011
2334,RIVER PERIYAR AT PATHALAM,KERALA,27,6.2,1.6,6.8,309,216.3,0.39,1129,2725,2011
2335,R PERIYAR AT KALAMASSERY,KERALA,27.4,5.2,1.8,6.8,61,36.6,0.33,1123,2650,2011
2336,R PERIYAR AT PURAPPALLIKAVU,KERALA,27.3,6.8,1.1,6.9,995,597,0.24,349,1258,2011
2300,R PERUVAMBA AT CHANDAPPURA,KERALA,27,6.8,0.9,6.9,52,31.2,0.45,39,198,2011
2303,R PULLUR AT PULLUR BR.,KERALA,27.8,6.2,0.7,6.6,44,35.2,0.21,715,1630,2011
2290,R PUZHACKAL AT PUZHACKAL BRIDGE,KERALA,28.4,4.5,1.1,6.5,77,53.9,0.34,400,2675,2011
2299,R RAMAPURAM AT RAMAPURAM BRIDGE,KERALA,28.8,4,0.9,7,19279,15423.2,0.03,98,233,2011
2305,R SHRIYA AT ANGADIMOGARU,KERALA,28.8,7,1,7.4,69,55.2,0.12,230,660,2011
2296,R THALLASSERY AT PATHIPPALAM,KERALA,25.9,6.5,0.5,6.8,58,46.4,0.24,303,1026,2011
2292,R THIRUR AT THALAKKADATHUR BRIDGE,KERALA,28,4.6,0.6,6.9,98,58.8,0.11,168,348,2011
2306,R UPPALA AT  UPPALA BR.,KERALA,28.5,6.6,0.6,7.3,12327,8628.9,0.71,1326,2210,2011
1442,"VAMANAPURAM, KERALA",KERALA,28.8,7.1,1,7,51,40.8,0.78,750,1700,2011
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",ANDHRA PRADESH,27.6,6.2,1.1,7.5,371,222.6,1.62,3,528,2011
2352,"RIVER VAMSHADHARA, KALINGAPATNAM,VIZIANAGARAM",ANDHRA PRADESH,27.6,6.2,1.3,7.7,316,252.8,2.41,3,312,2011
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",KARNATAKA,28.3,7.3,2.9,7.1,241,144.6,1.17,100,185,2011
2780,"KALI AT U/S OF WCPM, DANDELI, KARNATAKA",KARNATAKA,27.5,7.7,1.4,7.4,121,84.7,0.64,378,1255,2011
1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,KARNATAKA,30.5,6.5,1,7.3,64,44.8,2.6,236,420,2011
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,KARNATAKA,29.5,6.9,1,7.4,57,39.9,1.28,46,409,2011
2423,"BUDHABALANGA, D/S OF BARIPADA TOWN",ORISSA,22.3,7.5,1.9,8,211,126.6,0.39,3005,6858,2011
2424,"BUDHABALANGA, D/S OF BARIPADA TOWN",ORISSA,22.3,7.2,3.7,8,263,157.8,0.63,6625,14725,2011
2425,"RIVER KERANDI(INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",ORISSA,25,7,1.6,7.6,111,88.8,0.67,1081,2743,2011
2422,"NAGAVALLI AT PENTA U/S, JAYKAYPUR TOWN",ORISSA,25.9,7.5,1.5,7.9,205,164,1,1615,3542,2011
